SCHL_ID,CASEID,STU_WT,age,Q1,exercise,pcgame,tv,fastfood,bmi,a,b,c,d,e,f,g,h,green_have,male
91213,12608,1616.57,13,1,3,4,7,4,19.33,5,5,5,5,5,5,5,5,0,1
91215,45,398.23,14,1,6,1,4,4,18.26,5,5,5,5,5,5,4,5,0,1
91215,158,398.23,14,2,1,3,5,4,29.12,3,3,1,1,1,1,1,1,0,0
91215,754,463.06,16,1,2,2,1,3,27.16,4,4,3,5,5,5,5,5,0,1
91215,993,398.23,14,2,1,-9,-9,-9,17.35,4,5,3,3,5,4,4,5,0,0
91215,1117,398.23,14,1,2,9,-9,7,20.87,4,4,4,5,2,5,5,5,0,1
91215,1360,398.23,14,1,3,3,7,5,31.4,4,5,2,5,4,3,3,5,0,1
91215,1785,398.23,14,2,4,3,5,2,22.81,4,1,2,1,1,4,5,1,0,0
91215,1955,398.23,14,1,3,3,6,2,28.28,5,5,3,3,4,2,5,5,0,1
91215,2256,481.34,15,2,4,2,6,4,22.81,2,3,2,2,3,-9,4,2,0,0
91215,3360,612.02,15,1,4,4,4,7,22.42,2,5,4,5,5,5,5,4,0,1
91215,3565,398.23,14,1,2,1,4,4,-9,4,4,4,5,4,5,5,5,0,1
91215,3581,398.23,14,2,6,1,6,6,22.08,3,3,1,4,3,2,2,5,0,0
91215,3831,398.23,14,1,2,-9,4,6,26.09,4,4,2,4,2,3,2,4,0,1
91215,4104,398.23,15,1,5,2,2,4,18.07,5,5,5,5,5,5,5,5,0,1
91215,4518,481.34,15,1,1,3,3,4,21.85,4,3,1,4,5,2,3,2,0,1
91215,4584,644.98,14,1,5,2,2,2,22.23,4,4,5,4,4,3,5,5,0,1
91215,4917,398.23,16,1,2,5,7,3,18.52,5,5,5,5,5,5,5,5,0,1
91215,4992,398.23,14,1,5,2,3,5,17.59,3,5,5,5,3,2,3,4,0,1
91215,5143,398.23,15,1,3,1,7,6,16.56,3,4,4,4,5,4,4,4,0,1
91215,5666,463.06,16,1,6,1,4,5,17.18,5,5,5,5,5,5,5,5,0,1
91215,5783,463.06,15,2,2,1,6,5,-9,4,4,5,5,4,5,5,5,0,0
91215,6576,481.34,15,1,3,1,5,5,17.5,2,5,5,5,5,2,5,5,0,1
91215,6591,481.34,15,2,2,2,3,4,-9,4,4,4,4,5,4,5,4,0,0
91215,6871,398.23,15,2,3,1,4,4,-9,4,4,-9,3,1,2,5,4,0,0
91215,6911,481.34,15,2,3,1,2,5,24.51,3,2,4,4,4,5,1,4,0,0
91215,7239,481.34,16,1,2,2,2,5,29.92,3,2,1,2,1,1,1,1,0,1
91215,7687,398.23,15,1,6,-9,-9,2,20.48,-9,-9,-9,-9,-9,-9,-9,-9,0,1
91215,7854,644.98,15,1,2,9,4,6,16.27,5,4,3,2,4,4,2,4,0,1
91215,8202,644.98,14,1,-9,5,5,5,27.65,2,2,2,1,2,2,2,2,0,1
91215,8356,481.34,15,1,4,2,5,4,21.48,5,5,5,5,5,5,3,5,0,1
91215,8759,481.34,16,2,1,4,3,4,21.92,3,3,4,4,4,3,3,3,0,0
91215,8851,398.23,15,1,4,2,2,5,25.77,5,2,5,5,5,-9,2,5,0,1
91215,8987,612.02,16,1,2,3,3,5,27.78,5,3,5,5,5,4,5,5,0,1
91215,9226,398.23,14,1,3,3,4,4,35.35,4,5,5,5,5,5,5,5,0,1
91215,9621,398.23,15,1,3,1,4,5,26.55,-9,-9,-9,-9,-9,-9,-9,-9,0,1
91215,9643,481.34,15,1,3,2,5,5,28.23,5,5,5,5,3,4,5,1,0,1
91215,9671,481.34,16,1,2,4,3,4,-9,5,4,4,4,4,4,4,4,0,1
91215,9964,481.34,15,2,3,2,3,5,17.3,5,4,5,5,4,3,5,5,0,0
91215,10027,481.34,16,2,4,4,4,4,25.4,5,5,5,5,5,4,5,4,0,0
91215,10106,481.34,15,2,1,4,5,6,24.36,-9,-9,-9,-9,-9,-9,-9,-9,0,0
91215,10709,481.34,15,2,1,2,2,5,22.81,5,4,4,3,1,2,5,5,0,0
91215,10723,398.23,14,2,3,-9,-9,3,22.89,4,2,4,4,2,-9,3,5,0,0
91215,11001,481.34,15,2,3,1,3,6,19.93,3,3,1,5,4,3,4,3,0,0
91215,11124,398.23,14,2,4,1,1,5,19.7,5,5,4,5,1,2,5,5,0,0
91215,11175,481.34,16,1,5,2,4,2,25.71,5,5,5,5,5,5,5,5,0,1
91215,11215,398.23,14,1,4,1,3,6,28.99,5,5,5,5,5,5,5,5,0,1
91215,11391,644.98,15,2,3,-9,6,1,-9,1,2,1,3,4,3,5,1,0,0
91215,11468,398.23,15,1,6,1,3,7,17.15,5,5,5,5,5,5,5,5,0,1
91215,11502,644.98,14,1,4,2,3,6,21.74,5,4,4,4,4,4,4,5,0,1
91215,11701,644.98,14,1,2,2,5,4,20,5,5,4,3,5,3,5,4,0,1
91215,11890,398.23,14,2,1,1,2,5,21.75,5,5,2,5,3,5,5,5,0,0
91215,12094,398.23,14,2,4,1,4,6,20.55,4,5,4,4,4,4,4,5,0,0
91215,12461,481.34,15,2,3,1,2,6,-9,5,5,5,5,5,5,5,5,0,0
91217,8,747.71,11,2,2,3,5,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0
91217,229,487.58,10,1,6,1,5,2,-9,5,5,5,5,5,5,5,5,0,1
91217,1100,747.71,10,2,-9,4,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0
91217,1327,1180.57,11,1,2,2,2,6,-9,5,5,5,5,5,5,5,5,0,1
91217,1509,1180.57,10,2,2,2,3,4,-9,5,5,5,5,4,1,1,5,0,0
91217,1583,487.58,10,1,2,3,3,4,-9,-9,-9,4,-9,-9,-9,-9,-9,0,1
91217,2416,1180.57,10,2,2,2,2,3,-9,3,5,5,5,5,5,5,5,0,0
91217,2614,487.58,10,1,2,-9,2,2,-9,3,3,5,4,4,-9,1,4,0,1
91217,3244,487.58,10,2,4,4,3,4,-9,5,2,5,4,5,3,2,4,0,0
91217,3266,1180.57,11,2,3,3,2,2,-9,5,5,5,5,5,5,5,5,0,0
91217,3510,1180.57,11,1,-9,-9,-9,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1
91217,3540,487.58,10,1,2,4,5,2,20.15,5,5,5,5,5,5,5,5,0,1
91217,3661,1180.57,10,1,3,3,6,5,15.57,5,5,5,5,4,3,5,5,0,1
91217,4048,1180.57,10,1,1,4,6,7,-9,1,1,1,1,2,1,1,2,0,1
91217,4127,747.71,11,2,4,7,5,5,19.23,1,5,1,5,1,5,5,5,0,0
91217,4710,487.58,10,1,3,2,2,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1
91217,4801,1180.57,11,1,4,2,2,4,20.85,5,5,5,5,5,5,5,5,0,1
91217,4825,487.58,10,1,3,5,5,6,-9,5,5,5,4,3,5,4,5,0,1
91217,4976,1180.57,11,1,2,2,3,2,-9,4,5,5,5,1,5,5,5,0,1
91217,5479,487.58,11,2,2,-9,-9,4,-9,5,5,5,5,5,5,5,5,0,0
91217,5563,1180.57,10,1,4,2,5,4,-9,5,5,4,5,5,4,5,5,0,1
91217,6014,487.58,10,2,5,2,5,4,-9,2,3,5,5,5,4,5,3,0,0
91217,6234,1180.57,10,1,4,5,4,6,-9,5,4,5,5,5,3,5,5,0,1
91217,6593,487.58,10,1,1,1,3,7,-9,5,5,5,5,5,5,5,5,0,1
91217,6718,487.58,10,1,1,3,2,4,-9,5,2,5,5,5,2,1,1,0,1
91217,6808,747.71,10,2,4,2,6,4,20.23,3,2,1,3,4,5,1,5,0,0
91217,6839,1180.57,10,2,1,2,3,4,-9,5,5,5,2,5,1,5,5,0,0
91217,6851,1180.57,10,2,2,2,2,4,-9,5,5,4,5,5,5,5,5,0,0
91217,7253,1180.57,10,1,3,2,3,4,-9,1,3,5,5,2,5,4,1,0,1
91217,7574,1180.57,10,1,2,2,4,4,-9,5,4,5,4,5,2,2,5,0,1
91217,7892,1180.57,11,1,3,1,1,-9,-9,5,5,5,5,5,5,5,5,0,1
91217,7894,1180.57,11,1,3,2,6,2,22.67,5,4,3,4,3,4,5,5,0,1
91217,8483,1180.57,11,1,3,4,4,4,-9,5,5,-9,-9,-9,-9,-9,-9,0,1
91217,9333,747.71,10,2,4,2,4,4,14.14,4,4,5,5,3,5,5,4,0,0
91217,9579,487.58,10,1,1,2,3,6,15.4,5,5,5,5,4,5,1,4,0,1
91217,9709,1180.57,10,2,2,2,2,2,14.32,5,5,5,5,5,3,4,5,0,0
91217,11010,487.58,10,2,2,2,7,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0
91217,11056,487.58,10,2,1,2,2,3,-9,5,5,5,5,5,5,5,5,0,0
91217,11412,487.58,10,2,5,4,6,4,17.7,4,4,2,3,5,1,1,4,0,0
91217,11485,487.58,10,1,1,2,2,4,17.9,-9,-9,-9,-9,-9,-9,-9,-9,0,1
91217,11713,747.71,10,2,3,2,4,6,15.08,5,5,5,5,5,5,5,5,0,0
91222,9,2044.96,15,2,2,3,5,4,20.29,5,4,5,2,5,1,3,5, ,0
91222,570,2600.14,16,1,1,2,4,5,22.27,4,5,5,5,5,2,5,4, ,1
91222,848,1691.86,15,1,6,1,4,4,21.9,5,5,5,5,5,5,5,5, ,1
91222,1134,2600.14,15,1,4,4,2,6,23.12,4,3,5,4,4,3,4,3, ,1
91222,1497,1967.3,15,1,1,3,4,4,18.61,5,5,5,4,4,4,4,5, ,1
91222,1527,1967.3,15,2,2,2,5,2,16.75,2,2,3,2,1,2,1,2, ,0
91222,1575,2044.96,15,2,1,4,5,3,-9,5,5,3,5,5,5,5,5, ,0
91222,2117,2044.96,15,1,2,3,4,4,15.32,5,5,4,2,3,1,3,5, ,1
91222,2465,2044.96,15,1,1,1,1,4,28.99,5,5,5,5,5,5,5,5, ,1
91222,2714,2600.14,15,1,6,3,2,3,20.55,4,4,5,5,4,4,5,5, ,1
91222,2835,1691.86,17,2,2,2,7,6,22.17,5,5,4,5,4,-9,5,5, ,0
91222,2967,2044.96,15,1,-9,7,2,1,22.19,5,5,5,5,4,4,4,2, ,1
91222,3551,2600.14,15,2,1,2,3,2,28.26,5,4,5,5,5,4,5,5, ,0
91222,3583,2044.96,15,1,6,3,3,6,25.77,3,4,5,3,1,3,3,4, ,1
91222,4185,1691.86,15,1,3,1,1,3,19.62,5,5,5,5,5,5,5,5, ,1
91222,4186,2044.96,16,2,4,1,5,6,20.61,5,5,2,5,5,5,5,2, ,0
91222,4438,2044.96,15,2,4,2,2,4,19.44,3,4,3,3,1,2,5,3, ,0
91222,4870,2044.96,15,1,4,2,4,6,32.82,3,2,2,2,4,3,1,3, ,1
91222,5922,2044.96,16,2,1,1,6,5,19.93,4,3,4,2,2,2,1,4, ,0
91222,6765,3695.88,17,1,4,3,3,4,20.5,3,5,5,5,3,5,5,3, ,1
91222,6819,1967.3,15,2,6,1,7,6,17.13,5,5,5,5,5,5,5,5, ,0
91222,8836,2044.96,15,1,1,6,4,6,24.27,5,4,5,-9,3,-9,2,5, ,1
91222,8859,1691.86,15,2,4,1,2,5,-9,3,4,1,2,1,1,3,4, ,0
91222,10035,2044.96,15,2,3,1,6,4,21.9,1,3,2,2,1,2,1,1, ,0
91222,10044,2044.96,15,2,1,2,-9,4,26.89,5,4,5,5,3,4,5,5, ,0
91222,10121,2044.96,15,2,2,1,2,2,26.72,4,4,4,4,5,3,5,5, ,0
91222,10649,1967.3,15,1,1,1,4,5,18.08,5,5,5,5,5,4,5,5, ,1
91222,10983,2044.96,15,2,2,4,4,3,-9,4,5,5,4,2,2,2,5, ,0
91222,11017,2044.96,15,2,4,3,-9,2,21.12,5,5,3,5,1,2,1,3, ,0
91222,11098,2044.96,15,2,1,5,5,5,18.56,5,3,3,2,3,3,1,5, ,0
91222,11169,1691.86,15,1,6,2,4,5,26.2,4,5,2,5,3,5,4,4, ,1
91222,11691,2044.96,15,2,4,1,6,3,20.04,5,5,5,3,5,4,5,5, ,0
91222,11918,2044.96,15,1,4,2,2,2,31.86,5,5,4,5,5,3,5,5, ,1
91222,12247,2044.96,15,1,4,4,4,6,-9,3,3,4,5,5,2,1,1, ,1
91222,12273,2600.14,15,1,3,2,6,2,42.34,4,4,4,2,2,3,3,4, ,1
91223,1859,2689.07,10,1,2,5,7,7,-9,4,1,5,1,3,4,5,4,1,1
91223,2151,1703.11,10,2,3,2,5,5,-9,2,4,5,5,4,3,5,5,1,0
91223,2243,2689.07,10,1,2,8,4,6,-9,5,5,4,5,4,5,1,5,1,1
91223,2282,2689.07,11,2,2,3,3,4,-9,4,5,4,2,5,5,5,5,1,0
91223,3075,2689.07,10,2,2,3,9,2,-9,5,5,5,5,1,1,5,5,1,0
91223,3653,2689.07,10,1,2,2,6,4,18.77,4,4,5,4,5,3,5,5,1,1
91223,4625,2689.07,11,2,4,4,3,6,-9,5,5,5,5,5,5,5,5,1,0
91223,4820,1703.11,10,2,3,2,3,5,-9,3,2,4,5,5,3,5,5,1,0
91223,4861,1703.11,10,1,4,4,5,5,16.36,4,-9,-9,-9,-9,-9,-9,-9,1,1
91223,5019,1110.59,10,2,4,6,6,5,-9,1,1,2,5,1,1,1,1,1,0
91223,5595,2689.07,10,1,2,2,5,4,21.38,5,5,5,5,5,5,5,5,1,1
91223,5621,2689.07,10,1,5,3,8,4,-9,5,5,5,5,5,5,5,5,1,1
91223,6153,2689.07,10,1,4,2,2,4,-9,5,4,5,4,5,5,2,5,1,1
91223,6265,2689.07,10,2,1,4,6,7,-9,5,5,2,5,2,1,5,5,1,0
91223,7292,2689.07,11,2,3,2,2,2,-9,5,4,5,5,1,2,1,5,1,0
91223,8339,1703.11,10,2,3,5,4,6,-9,5,5,5,5,5,5,5,5,1,0
91223,10385,2689.07,10,1,4,2,4,2,-9,4,4,4,4,4,1,2,2,1,1
91223,10661,2689.07,10,2,3,2,3,2,-9,4,5,5,5,5,3,5,5,1,0
91226,495,584.52,13,2,1,2,9,6,27.38,2,2,-9,5,1,3,5,5,1,0
91226,1039,537.84,12,2,3,1,4,4,-9,5,-9,-9,-9,-9,-9,-9,-9,1,0
91226,1180,1253.49,13,2,4,3,2,3,18.26,3,5,5,5,5,4,5,5,1,0
91226,1581,1253.49,12,1,6,1,4,6,15.91,4,5,3,4,3,4,2,3,1,1
91226,1769,537.84,12,1,2,2,2,4,-9,5,5,5,5,5,4,3,4,1,1
91226,2018,1191.04,11,1,3,2,2,2,15.63,3,5,5,5,3,3,4,5,1,1
91226,2129,1191.04,12,1,4,2,2,4,18.35,4,-9,5,5,5,5,1,5,1,1
91226,2615,1191.04,12,2,2,4,4,4,19.88,4,3,3,2,2,3,3,4,1,0
91226,3313,1191.04,12,1,4,8,5,5,16.23,3,4,5,5,5,3,3,3,1,1
91226,3728,1191.04,12,2,4,2,2,2,16.4,4,2,4,5,5,4,3,5,1,0
91226,3987,537.84,13,2,2,4,5,4,15.64,3,1,5,1,3,1,1,2,1,0
91226,4078,537.84,12,1,4,1,3,4,21.9,5,4,5,3,4,5,5,5,1,1
91226,4284,584.52,13,1,4,2,3,3,17.27,5,5,5,5,5,5,5,5,1,1
91226,4330,1191.04,13,2,4,2,3,5,18.03,4,4,5,5,3,4,5,5,1,0
91226,4392,1253.49,13,2,4,1,3,3,-9,5,4,5,5,5,5,5,5,1,0
91226,4609,1191.04,12,1,4,2,3,2,20.08,4,5,5,3,5,2,2,2,1,1
91226,4781,537.84,12,1,5,2,1,5,18.74,5,4,3,2,2,3,3,4,1,1
91226,4935,1058.58,12,2,4,3,4,4,-9,5,5,5,5,5,5,3,4,1,0
91226,4951,1191.04,12,1,3,3,4,4,15.14,5,5,5,5,5,4,1,5,1,1
91226,5160,1253.49,13,1,4,4,3,4,21.58,5,4,5,5,5,5,4,5,1,1
91226,5239,1253.49,13,2,2,4,6,5,21.9,3,3,3,4,4,4,5,5,1,0
91226,5260,1191.04,12,2,4,3,5,5,18.35,4,4,5,5,4,2,5,5,1,0
91226,6846,1542.66,13,1,5,2,3,4,21.74,5,5,5,5,4,4,4,5,1,1
91226,6943,1058.58,13,2,1,2,4,4,31.18,5,2,5,5,5,2,5,2,1,0
91226,7392,1253.49,13,2,2,4,3,5,19.26,4,5,5,4,3,4,4,5,1,0
91226,7454,1253.49,14,2,4,1,2,2,21.21,5,4,4,5,5,5,5,5,1,0
91226,7470,1542.66,13,1,5,6,4,5,33.83,5,5,5,4,3,1,3,5,1,1
91226,7556,1191.04,12,1,3,7,1,2,18.25,5,5,5,5,5,5,5,5,1,1
91226,7610,1191.04,13,1,2,2,3,4,21.21,4,4,5,5,4,-9,4,5,1,1
91226,7695,1191.04,12,2,4,4,6,2,18.54,5,4,5,5,1,5,1,1,1,0
91226,7881,584.52,13,1,4,7,9,1,21.7,5,5,5,5,5,5,5,5,1,1
91226,8107,1253.49,13,1,3,6,2,2,28.83,4,5,5,5,5,5,4,5,1,1
91226,8222,1253.49,13,2,2,2,3,4,16.43,4,3,3,4,4,4,4,5,1,0
91226,8694,537.84,12,2,3,3,3,3,-9,5,5,4,4,4,5,5,5,1,0
91226,9080,1191.04,12,2,4,1,2,1,-9,5,5,5,5,5,5,5,5,1,0
91226,9165,1191.04,12,2,3,2,2,2,22.8,5,4,5,3,3,2,3,5,1,0
91226,9251,1191.04,12,1,2,-9,-9,5,20.86,5,5,5,5,5,5,5,5,1,1
91226,11161,1253.49,13,2,3,1,3,4,18.91,5,5,3,5,5,5,5,5,1,0
91226,11276,1191.04,12,1,4,4,2,2,17.68,4,5,5,4,4,3,5,4,1,1
91226,11731,1253.49,13,1,3,2,4,4,21.24,5,5,5,3,3,4,5,5,1,1
91226,12108,1542.66,13,1,4,-9,5,3,25.32,5,5,5,4,4,-9,5,5,1,1
91226,12131,1253.49,13,2,2,2,2,4,15.51,5,4,4,5,4,3,1,5,1,0
91226,12151,1253.49,13,2,3,5,6,2,19.33,3,4,1,4,3,3,5,5,1,0
91226,12322,1542.66,13,2,4,5,5,4,21.74,3,4,5,3,3,4,2,5,1,0
91233,113,229.76,13,2,4,2,5,2,-9,5,5,5,5,4,3,5,5,1,0
91233,294,229.76,12,1,2,8,9,2,20.08,4,3,3,5,2,3,5,5,1,1
91233,391,229.76,12,2,2,1,5,5,23.12,5,5,5,5,5,5,5,5,1,0
91233,428,249.7,13,1,4,2,4,4,-9,5,5,5,5,5,5,5,5,1,1
91233,449,249.7,13,1,2,-9,6,6,22.02,5,4,5,5,5,5,5,5,1,1
91233,471,229.76,12,1,3,1,1,5,17.73,4,4,5,4,5,4,4,4,1,1
91233,624,249.7,13,2,6,1,4,2,-9,3,5,5,-9,-9,-9,-9,-9,1,0
91233,657,249.7,13,2,2,6,2,7,-9,2,2,2,2,5,5,1,2,1,0
91233,746,249.7,13,1,4,2,3,4,17.89,4,5,5,5,5,5,5,2,1,1
91233,826,229.76,12,1,1,3,4,2,25.98,4,5,4,2,3,5,1,4,1,1
91233,1012,229.76,12,1,1,4,2,5,-9,5,5,5,5,5,5,5,5,1,1
91233,1064,229.76,12,1,2,3,5,5,33.05,5,5,5,5,5,4,3,5,1,1
91233,1517,249.7,14,2,4,3,9,4,-9,5,4,1,1,1,2,4,4,1,0
91233,1542,249.7,13,1,1,3,5,4,19.15,5,5,5,5,5,4,5,4,1,1
91233,1717,249.7,14,2,2,2,8,6,-9,4,2,-9,5,5,5,5,5,1,0
91233,1929,249.7,13,2,2,3,4,2,18.56,4,3,4,3,2,1,2,3,1,0
91233,2236,229.76,12,2,3,2,-9,6,18.04,5,4,5,5,5,5,5,5,1,0
91233,2380,249.7,13,1,5,4,2,1,-9,5,5,5,5,5,5,5,5,1,1
91233,2460,508.79,12,2,2,3,6,4,21.56,5,1,5,4,1,2,1,5,1,0
91233,2636,249.7,13,1,4,5,4,7,24.83,-9,-9,-9,-9,-9,-9,-9,5,1,1
91233,2918,249.7,14,1,4,4,6,4,23.35,5,4,5,5,4,4,4,5,1,1
91233,2950,452.21,12,1,1,7,2,7,-9,1,-9,3,-9,-9,-9,-9,-9,1,1
91233,3071,249.7,13,2,1,3,6,2,-9,2,5,5,1,1,5,1,5,1,0
91233,3083,249.7,14,2,2,3,4,4,23.36,2,1,3,2,2,1,3,2,1,0
91233,3095,229.76,12,-9,1,6,6,5,-9,5,1,2,5,4,3,4,5,1, 
91233,3138,249.7,13,1,3,3,8,4,20.73,4,3,5,5,1,5,3,5,1,1
91233,3348,229.76,12,1,4,5,6,3,-9,3,5,5,5,5,1,1,5,1,1
91233,3409,229.76,12,1,2,2,6,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,3663,229.76,12,1,3,4,4,4,25.69,4,5,4,2,2,2,2,5,1,1
91233,3942,535.47,14,1,5,3,3,4,-9,5,5,5,5,4,4,3,5,1,1
91233,4388,508.79,12,1,3,3,5,3,-9,4,5,5,4,4,5,5,5,1,1
91233,4539,249.7,14,1,4,4,5,3,-9,5,5,5,5,-9,5,-9,5,1,1
91233,4926,229.76,12,1,3,4,2,4,-9,5,5,5,5,5,5,5,5,1,1
91233,4933,508.79,12,2,1,-9,-9,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0
91233,4994,249.7,14,2,2,1,3,6,21.75,3,5,3,3,3,3,3,3,1,0
91233,5067,249.7,13,1,6,2,2,6,19.75,3,4,5,5,4,4,4,5,1,1
91233,5150,229.76,13,1,3,2,5,6,17.89,5,5,5,5,5,5,5,5,1,1
91233,5230,249.7,13,2,3,3,4,2,18.74,3,5,5,-9,-9,-9,-9,-9,1,0
91233,5251,249.7,13,1,3,6,4,5,17.97,5,5,5,3,3,5,5,5,1,1
91233,5280,229.76,13,1,3,-9,-9,3,18.25,1,5,5,5,5,5,5,5,1,1
91233,5329,249.7,14,1,4,5,4,6,18.51,4,4,-9,-9,-9,-9,4,4,1,1
91233,5336,249.7,14,1,1,4,2,4,26.55,5,5,5,5,5,5,5,5,1,1
91233,5488,249.7,13,2,2,2,8,6,21.16,5,5,5,5,-9,3,5,5,1,0
91233,5550,229.76,13,2,4,2,3,1,20.51,5,5,5,4,4,5,1,5,1,0
91233,5569,229.76,12,2,1,9,2,7,-9,2,3,3,4,1,5,1,3,1,0
91233,5609,249.7,13,2,2,1,6,4,-9,3,5,5,1,2,3,5,5,1,0
91233,5612,229.76,12,1,1,3,-9,7,24.83,5,4,5,5,5,4,5,5,1,1
91233,5619,229.76,12,2,2,4,3,5,20.42,5,5,5,5,3,2,5,5,1,0
91233,5789,452.21,12,1,2,5,5,2,22.66,5,5,5,5,5,5,5,5,1,1
91233,5808,249.7,13,1,3,4,3,5,20.15,4,4,5,5,5,5,5,5,1,1
91233,6173,249.7,14,1,4,4,5,3,16.6,5,5,5,5,5,5,5,5,1,1
91233,6196,229.76,13,1,2,4,8,3,-9,5,4,3,2,1,3,1,5,1,1
91233,6202,229.76,12,2,4,4,2,1,-9,4,3,2,-9,-9,5,-9,1,1,0
91233,6220,508.79,12,1,4,4,6,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,6248,249.7,13,1,4,3,7,5,21.74,5,5,5,4,5,3,4,5,1,1
91233,6365,249.7,13,1,3,2,4,5,20.44,5,5,5,5,5,3,5,5,1,1
91233,6592,229.76,13,1,4,4,6,4,-9,5,-9,-9,-9,-9,-9,-9,-9,1,1
91233,6661,249.7,14,2,1,1,3,4,32.93,5,3,4,5,5,5,5,5,1,0
91233,6674,249.7,13,2,3,1,-9,4,19.8,-9,-9,-9,-9,1,-9,-9,-9,1,0
91233,7061,249.7,13,1,6,4,9,6,-9,5,5,5,5,5,5,5,5,1,1
91233,7075,249.7,14,1,3,8,6,4,-9,4,5,5,5,5,5,5,5,1,1
91233,7276,508.79,13,1,4,5,8,2,29.06,1,1,2,2,2,2,2,2,1,1
91233,7310,229.76,12,1,5,4,4,5,28.26,-9,-9,-9,-9,3,4,1,-9,1,1
91233,7626,249.7,13,1,1,2,7,7,-9,1,2,3,5,5,5,5,5,1,1
91233,7676,249.7,13,1,2,3,5,5,31.05,3,2,4,5,1,3,4,3,1,1
91233,7784,229.76,12,2,2,3,2,5,18.74,2,3,2,1,3,3,5,4,1,0
91233,7917,229.76,12,1,3,4,4,6,-9,5,5,5,5,5,5,5,5,1,1
91233,7983,535.47,13,1,1,-9,-9,3,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1
91233,8085,249.7,13,1,2,6,7,5,-9,3,3,2,5,2,2,5,3,1,1
91233,8288,508.79,12,1,-9,-9,-9,4,19.01,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,8343,249.7,13,1,4,9,8,6,16.94,5,5,4,5,5,3,5,5,1,1
91233,8409,249.7,14,1,2,-9,-9,4,-9,4,5,5,5,5,5,5,5,1,1
91233,8599,229.76,13,1,4,1,2,4,-9,3,5,5,5,2,5,2,5,1,1
91233,8709,229.76,12,1,4,6,4,4,20.13,5,5,4,5,4,3,5,5,1,1
91233,8711,249.7,13,1,2,6,6,4,21.03,2,2,1,1,1,1,2,1,1,1
91233,8748,229.76,12,1,3,5,6,4,36.46,5,3,5,5,5,5,5,5,1,1
91233,9087,229.76,12,1,3,-9,-9,2,-9,4,4,4,4,4,4,4,4,1,1
91233,9179,229.76,13,2,2,1,2,5,21.57,1,1,5,3,5,5,5,3,1,0
91233,9210,229.76,12,2,1,1,2,2,-9,5,5,3,5,5,1,5,5,1,0
91233,9214,229.76,12,2,3,2,3,2,18.43,4,5,1,5,2,3,5,4,1,0
91233,9242,249.7,14,1,3,4,3,3,22.98,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,9313,229.76,12,2,2,3,6,6,-9,-9,2,-9,1,1,3,3,4,1,0
91233,9408,229.76,12,2,4,2,3,6,24.91,5,5,5,4,4,5,5,5,1,0
91233,9628,249.7,13,1,2,7,5,3,22.42,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,9809,229.76,13,2,2,-9,-9,3,-9,1,-9,-9,3,5,-9,4,-9,1,0
91233,9925,249.7,13,1,6,1,2,3,-9,5,5,5,5,5,2,3,5,1,1
91233,10070,229.76,13,1,6,9,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,10232,229.76,12,2,2,5,9,3,22.58,-9,-9,-9,-9,-9,-9,-9,-9,1,0
91233,10241,229.76,13,1,4,3,5,4,22.27,5,5,5,5,5,5,5,5,1,1
91233,10328,229.76,12,2,3,5,3,5,-9,4,5,5,5,5,5,5,5,1,0
91233,10524,229.76,12,2,1,1,9,5,23.49,1,1,2,1,1,1,5,1,1,0
91233,10680,229.76,12,2,2,1,6,6,24.54,5,5,5,5,5,5,5,5,1,0
91233,10690,535.47,13,1,4,4,5,2,21.74,5,5,1,5,3,3,1,1,1,1
91233,10840,508.79,13,1,3,2,-9,2,-9,-9,3,-9,5,-9,5,2,-9,1,1
91233,11193,229.76,12,1,-9,4,-9,2,19.68,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,11341,229.76,12,1,4,-9,-9,2,19.42,5,5,5,5,5,4,5,1,1,1
91233,11355,249.7,13,1,2,4,5,5,-9,5,3,5,4,3,2,4,5,1,1
91233,11378,229.76,12,1,2,7,5,7,-9,5,-9,-9,-9,-9,-9,-9,-9,1,1
91233,11406,249.7,13,1,3,2,4,3,17.13,5,5,5,4,2,4,5,5,1,1
91233,11925,229.76,12,1,4,4,2,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
91233,12029,229.76,13,1,2,3,3,3,-9,2,-9,-9,-9,-9,-9,-9,-9,1,1
91233,12208,249.7,13,1,4,5,6,2,20.61,5,4,5,5,5,3,5,5,1,1
91233,12216,249.7,13,1,1,7,5,6,-9,5,5,5,5,5,5,5,5,1,1
91234,101,1103.07,13,2,4,4,4,5,23.73,5,5,5,5,5,5,4,5,0,0
